StockCode,Description,TotalRevenue,TotalCustomers,TotalSalesQuantity,TotalReturnQuantity,TotalOrders,TotalMonths,TotalReturnValue,TotalNetRevenue,AveragePrice,ReturnRate,QuantityPerOrder,RevenuePerOrder,SalesDays,SalesVelocity,KMeansClusters
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,12160.08,173,1706,110,320,12,859.35,11300.73,8.36346875,0.0605726872246696,6.0,35.31,373,4.868632707774799,0
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6267.39,210,2149,101,343,11,279.77,5987.62,3.06606936416185,0.04488888888888889,7.0,17.46,373,6.032171581769437,3
22174,PHOTO CUBE,3997.91,104,2667,0,169,12,0.0,3997.91,1.728081395348837,0.0,16.0,23.66,371,7.188679245283019,2
22175,PINK OWL SOFT TOY,2379.05,85,839,2,141,12,5.9,2373.15,2.9414893617021276,0.0023781212841854932,6.0,16.83,372,2.260752688172043,2
22176,BLUE OWL SOFT TOY,1420.4,62,488,2,100,11,5.9,1414.5000000000002,2.946078431372549,0.004081632653061225,5.0,14.15,335,1.462686567164179,2
22178,VICTORIAN GLASS HANGING T-LIGHT,28735.36,403,22404,449,839,12,623.65,28111.71,1.431767497034401,0.019647311075132366,27.0,33.51,374,61.10427807486631,3
22179,SET 10 LIGHTS NIGHT OWL,2593.65,54,407,8,82,6,54.0,2539.65,6.701807228915663,0.01927710843373494,5.0,30.97,373,1.1126005361930296,0
22179,SET 10 NIGHT OWL LIGHTS,2510.34,59,388,21,102,8,124.95,2385.39,6.751346153846153,0.05134474327628362,4.0,23.39,373,1.096514745308311,0
22180,RETROSPOT LAMP,2922.85,93,299,20,143,11,194.64999999999998,2728.2,9.90944055944056,0.06269592476489028,2.0,19.08,329,0.9696048632218845,0
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,477.96999999999997,40,577,27,48,11,22.95,455.02,0.8472916666666667,0.04470198675496689,13.0,9.48,362,1.6685082872928176,0
22182,CAKE STAND VICTORIAN FILIGREE SMALL,713.8000000000001,30,204,3,38,9,14.850000000000001,698.95,4.463157894736842,0.014492753623188406,5.0,18.39,337,0.6142433234421365,0
22183,CAKE STAND VICTORIAN FILIGREE MED,466.95000000000005,16,74,2,19,8,8.95,458.0,6.228947368421053,0.02631578947368421,4.0,24.11,348,0.21839080459770116,0
22184,CAKE STAND VICTORIAN FILIGREE LARGE,68.0,5,8,2,6,2,17.0,51.0,8.5,0.2,2.0,8.5,53,0.18867924528301888,0
22185,SLATE TILE NATURAL HANGING,1974.1999999999998,111,1390,0,126,12,0.0,1974.1999999999998,1.5909375,0.0,11.0,15.67,373,3.7265415549597853,2
22186,RED STAR CARD HOLDER,1723.79,112,801,53,122,8,132.14999999999998,1591.64,2.312276422764228,0.06206088992974239,7.0,13.05,371,2.30188679245283,0
22187,GREEN CHRISTMAS TREE CARD HOLDER,2562.27,124,1183,4,148,8,14.7,2547.5699999999997,2.579066666666667,0.003369839932603201,8.0,17.21,372,3.1908602150537635,3
22188,BLACK HEART CARD HOLDER,12257.95,123,4843,1,167,12,3.95,12254.0,3.798802395209581,0.00020644095788604458,29.0,73.38,373,12.986595174262735,3
22189,CREAM HEART CARD HOLDER,22687.920000000002,274,8188,8,457,12,31.6,22656.32,3.8768627450980393,0.0009760858955588092,18.0,49.58,373,21.97319034852547,3
22190,LOCAL CAFE MUG,785.13,38,566,0,52,11,0.0,785.13,1.8186538461538464,0.0,11.0,15.1,372,1.521505376344086,2
22191,IVORY DINER WALL CLOCK,11527.7,241,1419,344,407,12,2653.7000000000003,8874.0,8.460609756097561,0.1951219512195122,4.0,21.8,373,4.726541554959786,0
22192,BLUE DINER WALL CLOCK,7528.93,180,907,21,345,12,168.3,7360.63,8.481681159420289,0.022629310344827586,3.0,21.34,373,2.487935656836461,0
22193,RED DINER WALL CLOCK,11048.890000000001,207,1349,24,425,12,192.95000000000002,10855.94,8.493388235294118,0.01747997086671522,3.0,25.54,373,3.680965147453083,0
22194,BLACK DINER WALL CLOCK,450.5,24,53,2,34,8,17.0,433.5,8.5,0.03636363636363636,2.0,12.75,218,0.25229357798165136,0
22195,LARGE HEART MEASURING SPOONS,2836.9199999999996,148,1696,1,221,12,1.65,2835.2699999999995,1.7353097345132744,0.0005892751915144372,8.0,12.83,373,4.549597855227882,2
22196,SMALL HEART MEASURING SPOONS,2008.6299999999999,147,2379,29,251,12,24.13,1984.4999999999998,0.8697276264591439,0.012043189368770765,10.0,7.91,373,6.455764075067024,3
22197,POPCORN HOLDER,23417.51,296,30919,427,668,7,329.41,23088.1,0.8411320754716981,0.013622152746761948,47.0,34.56,374,83.81283422459893,3
22197,SMALL POPCORN HOLDER,13789.369999999999,228,18241,44,417,10,37.14,13752.23,0.83270783847981,0.0024063439978124147,44.0,32.98,374,48.8903743315508,3
22198,LARGE POPCORN HOLDER ,1370.4499999999998,44,873,43,68,4,69.35,1301.1,1.6205882352941174,0.04694323144104803,13.0,19.13,152,6.026315789473684,3
22199,FRYING PAN RED POLKADOT ,4.25,1,1,0,1,1,0.0,4.25,4.25,0.0,1.0,4.25,369,0.0027100271002710027,1
22199,FRYING PAN RED RETROSPOT,1323.0,71,382,8,99,12,34.0,1289.0,3.8055555555555554,0.020512820512820513,4.0,13.02,369,1.056910569105691,0
22200,FRYING PAN PINK POLKADOT,1209.54,51,326,4,77,12,15.0,1194.54,3.8851282051282054,0.012121212121212121,4.0,15.51,371,0.889487870619946,0
22201,FRYING PAN BLUE POLKADOT,366.0,29,108,2,42,12,8.5,357.5,3.8095238095238093,0.01818181818181818,3.0,8.51,364,0.3021978021978022,0
22202,MILK PAN PINK POLKADOT,146.25,16,39,1,18,5,3.75,142.5,3.75,0.025,2.0,7.92,155,0.25806451612903225,1
22203,MILK PAN RED RETROSPOT,996.13,75,310,2,93,12,7.5,988.63,3.560967741935484,0.00641025641025641,3.0,10.63,368,0.8478260869565217,0
22204,MILK PAN BLUE POLKADOT,302.5,23,96,5,32,11,18.75,283.75,3.371212121212121,0.04950495049504951,3.0,8.87,360,0.28055555555555556,0
22207,FRYING PAN UNION FLAG,4727.11,68,1199,75,117,12,282.25,4444.86,4.423675213675213,0.05886970172684458,11.0,37.99,371,3.4339622641509435,0
22208,WOOD STAMP SET THANK YOU,1229.12,148,1283,13,201,12,11.61,1217.51,0.993816425120773,0.010030864197530864,6.0,6.06,372,3.4838709677419355,3
22209,WOOD STAMP SET HAPPY BIRTHDAY,798.67,100,820,12,122,12,9.959999999999999,788.7099999999999,0.9939837398373983,0.014423076923076924,7.0,6.46,372,2.236559139784946,3
22210,WOOD STAMP SET BEST WISHES,820.91,117,912,0,142,11,0.0,820.91,0.9662837837837838,0.0,6.0,5.78,372,2.4516129032258065,2
22211,WOOD STAMP SET FLOWERS,806.7299999999999,101,782,48,127,12,69.6,737.13,0.9859848484848486,0.05783132530120482,7.0,5.8,366,2.26775956284153,0
22212,FOUR HOOK  WHITE LOVEBIRDS,2904.8700000000003,146,1416,23,260,12,48.300000000000004,2856.57,2.1095849056603777,0.015983321751216122,6.0,10.99,372,3.868279569892473,3
22214,CANDLE PLATE LACE WHITE,246.7,18,114,0,21,11,0.0,246.7,2.3823809523809523,0.0,5.0,11.75,359,0.31754874651810583,2
22215,CAKE STAND WHITE TWO TIER LACE,2254.5,72,330,2,91,12,17.0,2237.5,7.435164835164835,0.006024096385542169,4.0,24.59,372,0.8924731182795699,0
22216,T-LIGHT HOLDER WHITE LACE,182.31,17,327,0,20,9,0.0,182.31,0.7144999999999999,0.0,16.0,9.12,290,1.1275862068965516,2
22217,T-LIGHT HOLDER HANGING LACE,646.26,63,764,40,65,12,50.0,596.26,0.9986153846153846,0.04975124378109453,12.0,9.17,373,2.155495978552279,0
22218,CAKE STAND LACE WHITE,4.25,1,1,0,1,1,0.0,4.25,4.25,0.0,1.0,4.25,1,1.0,1
22219,LOVEBIRD HANGING DECORATION WHITE ,2814.37,190,3367,26,314,12,22.099999999999998,2792.27,0.8608668730650155,0.007662835249042145,11.0,8.89,372,9.120967741935484,3
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1489.55,66,213,22,83,11,201.5,1288.05,8.548192771084338,0.09361702127659574,3.0,15.52,373,0.6300268096514745,0
22221,CAKE STAND LOVEBIRD 2 TIER PINK,964.4,38,124,2,46,12,19.9,944.5,9.157608695652174,0.015873015873015872,3.0,20.53,356,0.3539325842696629,0
22222,CAKE PLATE LOVEBIRD WHITE,2599.2,104,824,0,149,12,0.0,2599.2,4.307046979865772,0.0,6.0,17.44,371,2.221024258760108,2
22223,CAKE PLATE LOVEBIRD PINK,902.85,34,315,0,42,11,0.0,902.85,4.096511627906977,0.0,8.0,21.5,355,0.8873239436619719,2
22224,WHITE LOVEBIRD LANTERN,1970.65,89,687,4,117,12,11.8,1958.8500000000001,2.9059322033898307,0.005788712011577424,6.0,16.74,372,1.85752688172043,0
22227,HANGING HEART MIRROR DECORATION ,1276.8500000000001,83,1969,2,172,12,1.3,1275.5500000000002,0.6646739130434782,0.0010147133434804667,11.0,7.42,373,5.2841823056300266,2
22228,BUNNY WOODEN PAINTED WITH BIRD ,597.31,81,851,2,94,11,1.7,595.61,0.6982978723404255,0.0023446658851113715,9.0,6.34,364,2.3434065934065935,2
22229,BUNNY WOODEN PAINTED WITH FLOWER ,334.27,54,495,2,63,11,1.7,332.57,0.6730769230769231,0.004024144869215292,8.0,5.28,361,1.3767313019390581,2
22230,JIGSAW TREE WITH WATERING CAN,356.16999999999996,51,925,16,67,12,13.53,342.64,0.564927536231884,0.01700318809776833,14.0,5.11,360,2.613888888888889,3
22231,JIGSAW TREE WITH BIRDHOUSE,821.13,93,867,69,115,12,95.05,726.0799999999999,0.9605084745762711,0.07371794871794872,8.0,6.31,368,2.5434782608695654,3
22232,JIGSAW TOADSTOOLS 3 PIECE,506.42999999999995,54,623,64,66,12,54.72,451.71,0.9112121212121211,0.09315866084425037,10.0,6.84,361,1.9030470914127424,0
22233,JIGSAW RABBIT AND BIRDHOUSE,514.6999999999999,71,540,21,81,12,33.589999999999996,481.10999999999996,1.0442857142857143,0.0374331550802139,7.0,5.94,367,1.5286103542234333,0
22236,CAKE STAND 3 TIER MAGIC GARDEN,3624.5999999999995,67,308,45,99,12,508.94999999999993,3115.6499999999996,12.513636363636362,0.1274787535410765,4.0,31.47,350,1.0085714285714287,0
22241,GARLAND WOODEN HAPPY EASTER,2147.78,125,1762,4,168,12,4.8100000000000005,2142.9700000000003,1.2466470588235294,0.0022650056625141564,11.0,12.76,357,4.946778711484594,3
22242,5 HOOK HANGER MAGIC TOADSTOOL,964.3499999999999,23,631,34,30,3,56.099999999999994,908.2499999999999,1.63,0.05112781954887218,22.0,30.27,78,8.525641025641026,3
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,4595.099999999999,71,3054,11,111,12,18.15,4576.95,1.632300884955752,0.0035889070146818925,28.0,41.23,364,8.42032967032967,3
22244,3 HOOK HANGER MAGIC GARDEN,2911.6499999999996,67,1615,16,102,11,31.2,2880.45,1.9266990291262134,0.009809932556713672,16.0,28.24,331,4.927492447129909,3
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",965.26,44,1198,5,58,9,4.25,961.01,0.8433898305084745,0.004156275976724855,21.0,16.57,274,4.390510948905109,2
22246,"GARLAND, MAGIC GARDEN 1.8M",23.4,1,12,0,1,1,0.0,23.4,1.95,0.0,12.0,23.4,356,0.033707865168539325,1
22246,MAGIC GARDEN FELT GARLAND ,531.78,31,266,12,36,7,23.4,508.38,2.192222222222222,0.04316546762589928,8.0,14.12,356,0.7808988764044944,0
22247,BUNNY DECORATION MAGIC GARDEN,406.39,54,483,0,56,6,0.0,406.39,0.8477966101694915,0.0,9.0,7.26,323,1.4953560371517027,2
22248,DECORATION  PINK CHICK MAGIC GARDEN,320.53999999999996,43,382,20,46,7,17.0,303.53999999999996,0.8472916666666667,0.04975124378109453,9.0,6.6,319,1.2601880877742946,0
22249,DECORATION WHITE CHICK MAGIC GARDEN,530.49,73,629,4,76,8,3.4,527.09,0.8483544303797468,0.00631911532385466,8.0,6.94,347,1.824207492795389,2
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,375.78999999999996,57,447,4,58,7,3.4,372.39,0.8477966101694915,0.008869179600886918,8.0,6.42,194,2.3247422680412373,2
22251,BIRDHOUSE DECORATION MAGIC GARDEN,642.94,67,518,16,75,11,20.0,622.94,1.2475324675324675,0.0299625468164794,7.0,8.31,360,1.4833333333333334,0
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,761.57,48,643,6,68,12,7.5,754.07,1.2364285714285714,0.009244992295839754,10.0,11.09,369,1.7588075880758807,2
22254,FELT TOADSTOOL LARGE,706.02,33,594,0,41,11,0.0,706.02,1.2453658536585366,0.0,14.0,17.22,364,1.6318681318681318,2
22255,FELT TOADSTOOL  SMALL,460.7,33,542,0,44,12,0.0,460.7,0.85,0.0,12.0,10.47,368,1.4728260869565217,2
22256,FELT FARM ANIMAL CHICKEN,321.25,32,257,0,33,5,0.0,321.25,1.25,0.0,8.0,9.73,129,1.9922480620155039,2
22257,FELT FARM ANIMAL SHEEP,194.39,16,283,0,16,6,0.0,194.39,1.1577777777777778,0.0,18.0,12.15,319,0.8871473354231975,2
22258,FELT FARM ANIMAL RABBIT,543.9399999999999,35,722,7,38,7,8.75,535.1899999999999,1.1407894736842106,0.009602194787379973,19.0,14.08,346,2.106936416184971,2
22259,FELT FARM ANIMAL HEN,240.96,16,384,0,16,5,0.0,240.96,1.0547058823529412,0.0,24.0,15.06,133,2.887218045112782,2
22260,FELT EGG COSY BLUE RABBIT ,351.62,37,410,4,48,10,3.4,348.21999999999997,0.9111764705882353,0.00966183574879227,9.0,7.25,365,1.1342465753424658,2
22261,FELT EGG COSY WHITE RABBIT ,442.35999999999996,61,514,4,71,10,3.4,438.96,0.8921621621621622,0.007722007722007722,7.0,6.18,370,1.4,2
22262,FELT EGG COSY CHICKEN,785.12,62,920,5,92,11,4.25,780.87,0.8660824742268041,0.005405405405405406,10.0,8.49,371,2.4932614555256065,2
22263,FELT EGG COSY LADYBIRD ,124.83,14,255,49,19,6,32.34,92.49,0.858095238095238,0.1611842105263158,16.0,4.87,348,0.8735632183908046,0
22264,FELT FARM ANIMAL WHITE BUNNY ,517.07,38,1391,0,40,5,0.0,517.07,0.6614285714285715,0.0,35.0,12.93,126,11.03968253968254,2
22265,EASTER DECORATION NATURAL CHICK,331.50000000000006,42,510,0,48,10,0.0,331.50000000000006,0.65,0.0,11.0,6.91,357,1.4285714285714286,2
22266,EASTER DECORATION HANGING BUNNY,562.7,69,1860,0,78,12,0.0,562.7,0.46058823529411763,0.0,24.0,7.21,334,5.568862275449102,2
22267,EASTER DECORATION EGG BUNNY ,654.7,67,828,0,75,12,0.0,654.7,0.9683116883116883,0.0,11.0,8.73,332,2.4939759036144578,2
22268,DECORATION SITTING BUNNY,257.61,32,1335,39,42,7,7.41,250.20000000000002,0.205,0.028384279475982533,33.0,5.96,307,4.47557003257329,3
22268,EASTER DECORATION SITTING BUNNY,407.13,44,501,1,55,5,0.85,406.28,0.8477192982456141,0.00199203187250996,9.0,7.39,307,1.6351791530944626,2
22269,EGG CUP NATURAL CHICKEN,520.48,62,840,0,87,12,0.0,520.48,0.9270454545454545,0.0,10.0,5.98,358,2.346368715083799,2
22270,HAPPY EASTER HANGING DECORATION,770.22,35,210,7,45,10,25.89,744.33,3.7346808510638296,0.03225806451612903,5.0,16.54,344,0.6308139534883721,0
22271,FELTCRAFT DOLL ROSIE,4702.120000000001,181,1648,8,258,12,23.6,4678.52,2.9673846153846157,0.004830917874396135,6.0,18.13,359,4.612813370473537,3
22272,FELTCRAFT DOLL MARIA,553.1,44,194,1,47,6,2.95,550.15,2.941666666666667,0.005128205128205128,4.0,11.71,172,1.1337209302325582,2
22273,FELTCRAFT DOLL MOLLY,11748.24,212,4464,1447,298,12,3512.6499999999996,8235.59,2.9634883720930234,0.24479783454576215,20.0,27.64,373,15.847184986595174,3
22274,FELTCRAFT DOLL EMILY,3711.5000000000005,168,1294,7,233,12,20.650000000000002,3690.8500000000004,2.988454935622318,0.005380476556495004,6.0,15.84,371,3.5067385444743935,3
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,527.85,1,69,0,1,1,0.0,527.85,7.65,0.0,69.0,527.85,1,69.0,1
22276,WASH BAG VINTAGE ROSE PAISLEY,645.15,53,253,7,64,12,17.85,627.3,2.55,0.026923076923076925,4.0,9.8,371,0.7008086253369272,0
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,728.62,54,355,0,63,12,0.0,728.62,2.224920634920635,0.0,6.0,11.57,372,0.9543010752688172,2
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1202.8500000000001,59,243,6,85,12,29.700000000000003,1173.15,4.95,0.024096385542168676,3.0,13.8,371,0.6711590296495957,0
22279,POCKET BAG BLUE PAISLEY RED SPOT,574.66,44,477,1,47,10,1.25,573.41,1.2708163265306123,0.0020920502092050207,10.0,12.2,368,1.298913043478261,2
22280,POCKET BAG PINK PAISELY BROWN SPOT,223.63,26,176,0,30,10,0.0,223.63,1.3670967741935485,0.0,6.0,7.45,368,0.4782608695652174,2
22281,EASTER TREE YELLOW BIRDS,642.6,35,108,0,43,6,0.0,642.6,5.95,0.0,3.0,14.94,330,0.32727272727272727,2
22282,12 EGG HOUSE PAINTED WOOD,1425.27,39,111,1,65,12,12.75,1412.52,12.910153846153845,0.008928571428571428,2.0,21.73,353,0.31728045325779036,0
22283,6 EGG HOUSE PAINTED WOOD,2043.04,82,256,4,119,12,31.8,2011.24,8.015882352941176,0.015384615384615385,2.0,16.9,368,0.7065217391304348,0
22284,HEN HOUSE DECORATION,1442.1,79,874,13,101,12,21.449999999999996,1420.6499999999999,1.65,0.014656144306651634,9.0,14.07,369,2.4037940379403793,3
22285,"DECORATION HEN ON NEST, HANGING",64.35,3,39,0,3,1,0.0,64.35,1.6499999999999997,0.0,13.0,21.45,369,0.10569105691056911,1
22285,HANGING HEN ON NEST DECORATION,1310.1,72,794,0,87,12,0.0,1310.1,1.65,0.0,9.0,15.06,369,2.151761517615176,2
22286,"DECORATION , WOBBLY RABBIT , METAL ",448.79999999999995,30,272,0,34,5,0.0,448.79999999999995,1.65,0.0,8.0,13.2,347,0.7838616714697406,2
22286,DECORATION WOBBLY RABBIT METAL ,375.57,35,753,0,45,8,0.0,375.57,0.6699999999999999,0.0,17.0,8.35,347,2.170028818443804,2
22287,"DECORATION , WOBBLY CHICKEN, METAL ",374.54999999999995,27,227,0,28,4,0.0,374.54999999999995,1.65,0.0,8.0,13.38,322,0.7049689440993789,2
22287,DECORATION WOBBLY CHICKEN,256.11,25,521,12,30,8,4.68,251.42999999999998,0.6419999999999999,0.0225140712945591,18.0,8.38,322,1.65527950310559,2
22288,HANGING METAL RABBIT DECORATION,565.0,37,452,0,39,7,0.0,565.0,1.25,0.0,12.0,14.49,321,1.4080996884735202,2
22289,HANGING METAL CHICKEN DECORATION,152.5,19,122,0,19,6,0.0,152.5,1.25,0.0,6.0,8.03,279,0.43727598566308246,2
22291,HANGING CHICK CREAM DECORATION,1761.7499999999998,72,1215,24,91,11,34.8,1726.9499999999998,1.45,0.01937046004842615,14.0,18.98,351,3.52991452991453,3
22292,HANGING CHICK  YELLOW DECORATION,1515.6499999999999,76,1085,0,88,12,0.0,1515.6499999999999,1.4478260869565216,0.0,12.0,17.22,359,3.022284122562674,2
22293,HANGING CHICK GREEN DECORATION,1184.6499999999999,63,817,0,82,11,0.0,1184.6499999999999,1.45,0.0,10.0,14.45,322,2.5372670807453415,2
22294,HEART FILIGREE DOVE  SMALL,6574.82,162,5362,34,249,12,42.5,6532.32,1.2455642023346305,0.006300963676797628,22.0,26.23,371,14.544474393530997,3
22295,HEART FILIGREE DOVE LARGE,4390.469999999999,156,2719,12,213,12,19.799999999999997,4370.669999999999,1.669074074074074,0.004393994873672647,13.0,20.52,373,7.32171581769437,3
22296,HEART IVORY TRELLIS LARGE,4962.429999999999,189,3039,1,271,12,1.65,4960.78,1.6588571428571428,0.0003289473684210526,11.0,18.31,370,8.216216216216216,3
22297,HEART IVORY TRELLIS SMALL,4706.28,157,3856,0,221,12,0.0,4706.28,1.257345132743363,0.0,17.0,21.3,372,10.365591397849462,2
22299,PIG KEYRING WITH LIGHT & SOUND ,1231.34,39,1316,52,45,10,65.0,1166.34,1.0588888888888888,0.038011695906432746,30.0,25.92,371,3.68733153638814,3
22300,COFFEE MUG DOG + BALL DESIGN,3011.64,100,1436,13,148,12,33.15,2978.49,2.534256756756757,0.008971704623878536,10.0,20.12,371,3.9056603773584904,3
22301,COFFEE MUG CAT + BIRD DESIGN,4478.34,123,2098,24,192,12,59.4,4418.94,2.514427083333333,0.011310084825636193,11.0,23.02,372,5.704301075268817,3
22302,COFFEE MUG PEARS  DESIGN,4957.3,134,2287,12,193,12,30.6,4926.7,2.5202577319587625,0.005219660722053067,12.0,25.53,358,6.421787709497207,3
22303,COFFEE MUG APPLES DESIGN,6108.85,156,2764,74,239,12,171.15,5937.7,2.512833333333333,0.026074700493305146,12.0,24.84,358,7.927374301675978,3
22304,COFFEE MUG BLUE PAISLEY DESIGN,1252.76,38,738,0,47,11,0.0,1252.76,2.6125531914893614,0.0,16.0,26.65,370,1.9945945945945946,2
22305,COFFEE MUG PINK PAISLEY DESIGN,1559.44,35,684,1,45,12,2.55,1556.89,2.6906666666666665,0.00145985401459854,15.0,34.6,368,1.861413043478261,2
22306,SILVER MUG BONE CHINA TREE OF LIFE,1290.5700000000002,85,1126,17,103,8,28.7,1261.8700000000001,1.1533333333333333,0.014873140857392825,11.0,12.25,368,3.1059782608695654,3
22307,GOLD MUG BONE CHINA TREE OF LIFE,835.61,53,729,39,66,5,45.9,789.71,1.157910447761194,0.05078125,12.0,11.97,368,2.0869565217391304,0
22308,TEA COSY BLUE STRIPE,356.89,27,145,0,36,11,0.0,356.89,2.8052777777777775,0.0,4.0,9.91,364,0.3983516483516483,2
22309,TEA COSY RED  STRIPE,706.8299999999999,48,292,0,64,11,0.0,706.8299999999999,2.647384615384615,0.0,5.0,11.04,356,0.8202247191011236,2
22310,IVORY KNITTED MUG COSY ,841.79,29,531,0,51,9,0.0,841.79,1.7896226415094338,0.0,10.0,16.51,373,1.4235924932975872,2
22311,OFFICE MUG WARMER BLACK+SILVER ,2910.75,62,1049,7,95,12,20.650000000000002,2890.1,3.1553608247422678,0.006628787878787879,11.0,30.42,371,2.8463611859838274,3
22312,OFFICE MUG WARMER POLKADOT,1443.1900000000003,62,499,2,94,12,5.9,1437.2900000000002,3.015894736842105,0.003992015968063872,5.0,15.29,372,1.346774193548387,2
22313,OFFICE MUG WARMER PINK,1482.89,41,553,250,55,12,637.5,845.3900000000001,2.8366666666666664,0.31133250311332505,15.0,15.37,373,2.1528150134048256,0
22314,OFFICE MUG WARMER CHOC+BLUE,1431.14,59,516,2,94,12,5.9,1425.2400000000002,3.0381250000000004,0.003861003861003861,6.0,15.16,373,1.388739946380697,2
22315,200 RED + WHITE BENDY STRAWS,912.27,90,759,0,119,12,0.0,912.27,1.2468333333333335,0.0,6.0,7.67,372,2.0403225806451615,2
22316,200 BENDY SKULL STRAWS,705.0500000000001,28,637,1,42,11,1.25,703.8000000000001,1.2364285714285714,0.001567398119122257,15.0,16.76,370,1.7243243243243243,2
22317,FIVE CATS HANGING DECORATION,503.37000000000006,35,171,0,39,11,0.0,503.37000000000006,3.0751282051282054,0.0,4.0,12.91,312,0.5480769230769231,2
22318,FIVE HEART HANGING DECORATION,1161.0000000000002,67,396,7,91,12,20.650000000000002,1140.3500000000001,2.941304347826087,0.017369727047146403,4.0,12.53,367,1.098092643051771,0
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,572.26,54,1322,6,62,12,3.9000000000000004,568.36,0.5683870967741936,0.004518072289156626,21.0,9.17,365,3.638356164383562,2
22320,BIRDS MOBILE VINTAGE DESIGN,1100.21,56,183,9,73,12,53.550000000000004,1046.66,6.105616438356165,0.046875,3.0,14.34,372,0.5161290322580645,0
22321,BIRD DECORATION RED RETROSPOT,625.5999999999999,45,736,1,58,12,0.85,624.75,0.85,0.0013568521031207597,13.0,10.77,366,2.0136612021857925,2
22322,BIRD DECORATION GREEN POLKADOT,331.5,30,390,12,38,9,10.2,321.29999999999995,0.85,0.029850746268656716,11.0,8.46,302,1.3311258278145695,0
22323,PINK POLKADOT KIDS BAG,1.95,1,1,0,1,1,0.0,1.95,1.95,0.0,1.0,1.95,1,1.0,1
22324,BLUE POLKADOT KIDS BAG,456.35999999999996,20,228,0,29,11,0.0,456.35999999999996,2.4486666666666665,0.0,8.0,15.74,363,0.628099173553719,2
22325,MOBILE VINTAGE HEARTS ,750.3000000000001,52,152,13,64,12,64.35000000000001,685.95,4.9390625,0.07878787878787878,3.0,10.72,348,0.47413793103448276,0
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,22101.77,281,8075,40,612,12,118.00000000000001,21983.77,2.9358401305057096,0.004929143561306223,13.0,35.92,374,21.697860962566846,3
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2325.9500000000003,106,821,11,167,12,32.45,2293.5,2.940588235294118,0.013221153846153846,5.0,13.73,373,2.2305630026809653,0
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,17569.59,228,6469,656,473,12,1685.5999999999997,15883.99,2.9273949579831933,0.0920701754385965,15.0,33.58,374,19.050802139037433,3
